CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
292841864,08/09/2024,08:09:00,ARSON,40.763696,-73.935835
285388875,04/14/2024,23:59:00,ARSON,40.851228,-73.934591
295642240,10/28/2024,19:36:00,ARSON,40.811838,-73.935461
286896458,04/15/2024,21:20:00,ARSON,40.847481,-73.922749
286404474,05/03/2024,08:20:00,ARSON,40.811507,-73.922606
285082375,03/30/2024,00:51:00,ARSON,40.811507,-73.922606
298301386,12/20/2024,00:14:00,ARSON,40.689472,-73.928866
282400790,02/08/2024,05:49:00,ARSON,40.828466,-73.918981
295911654,09/16/2024,12:42:00,ARSON,40.818388,-73.920521
286028761,04/09/2024,03:57:00,ARSON,40.809092,-73.92982
287121646,04/30/2024,00:34:00,ARSON,40.854625,-73.918393
291053898,08/02/2024,03:42:00,ARSON,40.652471,-73.918277
286793852,05/12/2024,12:23:00,ARSON,40.682411,-73.918494
298408332,12/22/2024,16:17:00,ARSON,40.659233,-73.918693
288827287,06/09/2024,16:02:00,ARSON,40.833933,-73.920136
297332209,12/01/2024,23:19:00,ARSON,40.807272,-73.928518
283409550,02/29/2024,22:19:00,ARSON,40.605301,-73.929513
281464564,01/31/2024,02:47:00,ARSON,40.636322,-73.928734
288755258,05/28/2024,04:34:00,ARSON,40.758482,-73.931526
291305172,08/07/2024,01:10:00,ARSON,40.638564,-73.929985
298666418,12/30/2024,23:10:00,ARSON,40.673998,-73.9195
292756909,08/16/2024,20:49:00,ARSON,40.849496,-73.928745
292930544,09/08/2024,02:35:00,ARSON,40.681677,-73.918348
295199385,10/15/2024,16:27:00,ARSON,40.687016,-73.920813
284840817,04/05/2024,04:43:00,ARSON,40.72935956904752,-73.92854995715459
289743825,07/08/2024,00:30:00,ARSON,40.653773,-73.931106
280989865,01/23/2024,22:45:00,ARSON,40.80368960503314,-73.91587848937573
295060228,10/17/2024,23:45:00,ARSON,40.766188,-73.917543
296099735,11/07/2024,16:26:00,ARSON,40.831726,-73.917099
283834914,03/03/2024,08:43:00,ARSON,40.8057,-73.926852
283245264,02/27/2024,21:45:00,ARSON,40.727423,-73.92547
281239618,01/27/2024,12:34:00,ARSON,40.88719,-73.914564
289374414,06/22/2024,02:20:00,ARSON,40.677226,-73.927072
281517813,12/04/2023,17:03:00,ARSON,40.835405,-73.917845
291855902,08/17/2024,03:31:00,ARSON,40.740018,-73.917428
285968583,04/26/2024,02:15:00,ARSON,40.848435,-73.911826
298017661,09/29/2024,20:55:00,ARSON,40.847481,-73.922749
283404786,03/06/2024,20:44:00,ARSON,40.848435,-73.911826
283700428,03/13/2024,21:15:00,ARSON,40.875307,-73.910253
289332548,04/26/2024,02:15:00,ARSON,40.848435,-73.911826
287500051,04/26/2024,12:02:00,ARSON,40.819837,-73.913292
289671987,05/30/2024,02:25:00,ARSON,40.849217,-73.920807
298565367,12/02/2024,02:57:00,ARSON,40.835835,-73.910556
291209758,06/27/2024,17:04:00,ARSON,40.839681,-73.919492
285012469,04/08/2024,12:56:00,ARSON,40.655632,-73.911539
292686764,08/29/2024,02:00:00,ARSON,40.685551,-73.920522
291232617,05/31/2024,04:35:00,ARSON,40.808769,-73.92313
287850530,06/03/2024,00:00:00,ARSON,40.83731758923483,-73.92330228089803
282389066,02/16/2024,01:43:00,ARSON,40.766342,-73.911893
287557328,05/13/2024,17:02:00,ARSON,40.82908,-73.913505
286836277,05/14/2024,01:14:00,ARSON,40.892467,-73.910955
293305564,09/14/2024,03:00:00,ARSON,40.824312,-73.905327
286498019,04/23/2024,01:27:00,ARSON,40.868684,-73.918077
295304930,10/20/2024,06:48:00,ARSON,40.67616,-73.907623
281223385,01/27/2024,11:53:00,ARSON,40.835085,-73.908047
283218141,02/28/2024,14:45:00,ARSON,40.81674,-73.907353
294039888,09/28/2024,18:22:00,ARSON,40.835085,-73.908047
297717178,10/21/2024,06:19:00,ARSON,40.83311,-73.909156
287391668,05/19/2024,03:43:00,ARSON,40.674889,-73.90624
286169460,04/28/2024,03:00:00,ARSON,40.869892,-73.914947
295350667,10/21/2024,02:44:00,ARSON,40.835085,-73.908047
279784173,01/01/2024,09:00:00,ARSON,40.875083,-73.906141
293718859,09/07/2024,03:56:00,ARSON,40.85915,-73.915864
296593127,11/05/2024,06:12:00,ARSON,40.834196,-73.905274
290447584,07/21/2024,00:01:00,ARSON,40.851089,-73.908029
280648860,01/15/2024,15:30:00,ARSON,40.674551,-73.907294
284395887,03/25/2024,23:00:00,ARSON,40.854625,-73.918393
284255222,03/23/2024,23:43:00,ARSON,40.816084,-73.908484
283116519,02/25/2024,01:35:00,ARSON,40.835085,-73.908047
294225132,10/02/2024,04:43:00,ARSON,40.830256,-73.906205
295354117,10/23/2024,06:34:00,ARSON,40.834196,-73.905274
280109483,01/07/2024,10:46:00,ARSON,40.834196,-73.905274
292100764,08/21/2024,19:25:00,ARSON,40.859165,-73.909409
294042623,09/25/2024,22:07:00,ARSON,40.852845,-73.907022
290347176,07/19/2024,20:20:00,ARSON,40.653396,-73.916847
295350666,10/21/2024,05:33:00,ARSON,40.835085,-73.908047
297875838,12/05/2024,15:41:00,ARSON,40.81418,-73.906775
295182623,10/18/2024,22:30:00,ARSON,40.67616,-73.907623
280448550,01/05/2024,16:17:00,ARSON,40.662761,-73.907529
281614070,02/03/2024,03:55:00,ARSON,40.664231,-73.908423
288887321,06/21/2024,13:30:00,ARSON,40.844144,-73.900499
294082718,09/28/2024,04:58:00,ARSON,40.823026,-73.904436
280068340,01/05/2024,22:00:00,ARSON,40.754926,-73.910388
293288206,09/14/2024,00:00:00,ARSON,40.81015,-73.913752
281874339,02/06/2024,14:00:00,ARSON,40.63518,-73.911589
295932375,06/20/2024,05:05:00,ARSON,40.819837,-73.913292
291406077,08/08/2024,15:40:00,ARSON,40.678151,-73.90848
297650203,11/10/2024,01:20:00,ARSON,40.83311,-73.909156
286896467,05/14/2024,16:41:00,ARSON,40.664861,-73.90419
282598019,02/10/2024,07:37:00,ARSON,40.812511,-73.902811
282708103,02/23/2024,21:30:00,ARSON,40.817473,-73.903079
279985060,12/31/2023,03:26:00,ARSON,40.826389,-73.902201
284291954,03/22/2024,04:50:00,ARSON,40.783168,-73.913512
281620669,01/31/2024,20:15:00,ARSON,40.815371,-73.904876
296854577,10/20/2024,17:43:00,ARSON,40.865448,-73.901265
282019182,02/10/2024,06:30:00,ARSON,40.812511,-73.902811
284665198,03/31/2024,20:00:00,ARSON,40.832153,-73.912712
293052333,09/05/2024,22:15:00,ARSON,40.815158,-73.912446
293056659,09/05/2024,22:15:00,ARSON,40.8159768273857,-73.9110146628044
290971822,08/01/2024,01:08:00,ARSON,40.859683,-73.895509
292074395,08/07/2024,19:27:00,ARSON,40.840323,-73.89964
290986692,07/31/2024,16:33:00,ARSON,40.724455,-73.90531
296922228,11/18/2024,18:25:00,ARSON,40.779226,-73.898276
291235457,05/25/2024,04:13:00,ARSON,40.84744,-73.905071
286692204,05/10/2024,02:00:00,ARSON,40.832218,-73.906377
294335676,09/30/2024,15:19:00,ARSON,40.666387,-73.90458
290049633,06/12/2024,21:50:00,ARSON,40.667505,-73.902429
280366994,01/11/2024,03:13:00,ARSON,40.832477,-73.904233
297769132,11/02/2024,06:47:00,ARSON,40.84901,-73.899486
293617250,09/13/2024,01:13:00,ARSON,40.845455,-73.904791
285656617,04/19/2024,09:02:00,ARSON,40.830604,-73.90728
298622357,12/29/2024,22:59:00,ARSON,40.668196,-73.897828
295274784,10/22/2024,11:54:00,ARSON,40.649714,-73.89528
292476034,08/28/2024,16:19:00,ARSON,40.857762,-73.894606
290036178,07/12/2024,23:16:00,ARSON,40.648973,-73.905443
294504994,09/09/2024,23:00:00,ARSON,40.81365159560833,-73.90696442044444
297681545,12/02/2024,19:00:00,ARSON,40.821812,-73.895871
280033357,01/01/2024,00:15:00,ARSON,40.846666,-73.905137
287837054,06/01/2024,22:57:00,ARSON,40.824312,-73.905327
280109480,12/29/2023,21:57:00,ARSON,40.819801,-73.898914
